,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Education_type,Target,Income_type_Commercial associate,Income_type_Pensioner,Income_type_State servant,Income_type_Working,Family_status_Civil marriage,Family_status_Married,Family_status_Separated,Family_status_Single / not married,Family_status_Widow,Housing_type_House / apartment,Housing_type_Municipal apartment,Housing_type_With parents,Occupation_type_Accountants,Occupation_type_Core staff,Occupation_type_Drivers,Occupation_type_High skill tech staff,Occupation_type_Laborers,Occupation_type_Managers
111,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.0374152534426582,-0.6469907942906931,0.2979714218685789,-0.5577773608131295,0.6461430201911788,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
112,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.10391785654881702,-0.8283104526852095,1.4701318588754126,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
113,1,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.07629263450246855,-0.23902156290303114,1.2409753177446812,-0.7183757703642942,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
114,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,-0.46567113589617665,0.04031751025807508,-0.24737344557848537,0.6461430201911788,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
115,0,0,1,1,1,0,0,0.8957898831479156,0.979417243844929,-0.9172749260751345,-0.9189702818824678,-0.6217164436149821,0.2124042591849299,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.365391293907816,-0.46567113589617665,0.0038126141889455426,-0.8254413767317376,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
117,1,0,0,0,0,1,0,-0.5998634230400659,-1.3589971224382176,-0.3766434529212778,2.2541237400215697,-0.418231087461897,-0.06303064751841185,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
118,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.5568539439725634,-0.23902156290303114,-0.08285707454292407,-0.3199017595693342,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
119,1,1,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.3766434529212778,1.3475254480489876,-0.19072315454074037,1.7501772022528042,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
120,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.04384769286505517,0.8942263020626966,-0.3621784083363949,-0.6713187095011841,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
121,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.7971345987076108,-0.6923207088893222,0.6083807961854376,0.882427731290865,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
122,0,0,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,0.5844791660189119,-1.3269395132701298,1.4844983018445534,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
123,0,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.8572047623913727,-1.0549600256783551,0.33188564789409286,-0.3121308687846004,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
124,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,-0.23902156290303114,0.6493604859662668,0.20420165224548872,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
125,0,1,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.4042686749676263,-0.23902156290303114,0.7218992471875055,0.7960845003493785,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
126,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.0974854171264201,-0.1030318191071438,0.9348052216810114,-0.8932208130208044,-1.6348178026313236,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
127,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.1851808028565305,0.8942263020626966,-1.3193132317231282,-0.5495747538736883,-1.6348178026313236,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
128,1,1,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.46433883865138814,1.8008245940352787,-1.135375658626416,-0.006907547406445742,-0.8744975283571561,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
129,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-1.4579063992289913,-0.6923207088893222,1.4430475811467032,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,-0.8572047623913727,-0.6923207088893222,-0.8621777267542184,0.5193544451819144,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
131,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.2565031255537541,-1.1456198548756134,-0.8869068498978228,-0.6359179848151746,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
132,0,0,0,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.4367136166050397,-0.6923207088893222,0.7089458969694271,-0.5892926401067721,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
133,0,1,0,1,0,1,0,-0.5998634230400659,-1.3589971224382176,0.6445493297026738,-0.012371989909885592,-1.3800762200188412,-0.4148793136049693,-1.6348178026313236,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
134,0,0,1,1,0,0,0,0.8957898831479156,0.979417243844929,-1.0374152534426582,-1.2816095986715006,-1.7512485826314133,-0.4148793136049693,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
135,1,0,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,-0.2565031255537541,-0.012371989909885592,0.11120766326974023,-0.5016542607011631,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
136,1,1,1,1,1,0,0,0.8957898831479156,0.979417243844929,-0.4367136166050397,0.4409271560764055,-1.3409806539060958,-0.09022876526498022,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
137,0,1,0,1,1,0,0,0.8957898831479156,0.979417243844929,-0.2565031255537541,-0.012371989909885592,-1.295290654955056,-0.4273990820914848,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
138,0,1,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,-0.6923207088893222,-0.777627677148944,-0.7934943812833875,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
139,1,1,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,0.6445493297026738,-0.23902156290303114,-1.3883192610667092,-0.21499473397542818,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
140,0,0,0,0,0,0,0,0.8957898831479156,0.979417243844929,-0.9172749260751345,-0.012371989909885592,-0.5025456216086622,0.234421783075009,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
141,0,1,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,1.7258122760103871,1.3475254480489876,-1.616062709446377,-0.2931353579774734,-0.8744975283571561,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
142,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,-1.1456198548756134,1.4110174787892726,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
143,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.6445493297026738,-0.012371989909885592,-1.1480934933859839,0.4999272182200799,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
144,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.7046194933864356,0.4409271560764055,-0.3913823251916982,0.19902105838899947,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
145,0,1,1,1,1,0,0,0.8957898831479156,0.979417243844929,-1.578046726596515,-0.8283104526852095,-0.7507789148787452,-0.7283052419225652,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
146,0,1,1,0,1,0,1,-0.5998634230400659,-1.3589971224382176,-0.737064435023849,-0.46567113589617665,1.5337210326732513,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
147,0,1,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.8459526033779108,0.8488963874640675,-0.30212196641621364,-0.4912930729881848,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
148,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.016222470818706692,0.4409271560764055,-1.428592404472007,-0.694199665700678,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
149,1,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,0.8942263020626966,-0.563779640821396,-0.289681628739814,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
150,0,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-1.0974854171264201,-1.2816095986715006,-0.9401333435211994,-0.6812481810594551,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
151,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.4579063992289913,0.4409271560764055,0.04314369576020115,0.13037818979051793,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
152,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.0974854171264201,-0.23902156290303114,0.33541837977175043,-0.8064458659246104,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
153,0,0,0,1,0,0,0,0.8957898831479156,0.979417243844929,1.6657421123266254,-1.0549600256783551,-0.8209625215148788,-0.6795213164406254,-1.6348178026313236,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
154,0,0,0,1,1,0,0,2.3914431893358974,2.1486244269865025,-0.3766434529212778,1.3475254480489876,-0.7206329361893993,-0.7598205212162077,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
155,1,1,0,1,1,1,0,-0.5998634230400659,-0.18978993929664428,-0.9172749260751345,0.4409271560764055,-1.2314659656987064,-0.25730291713675646,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,1,0.8957898831479156,0.979417243844929,-1.0374152534426582,-1.2816095986715006,-0.909751849373343,-0.8932208130208044,-0.11417725408298866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
157,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.04384769286505517,-0.012371989909885592,1.4548233540722284,-0.8932208130208044,-0.11417725408298866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
158,1,0,0,1,0,0,0,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,0.5315869852736637,0.03678477838041751,1.067202245505646,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
159,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,0.5844791660189119,-0.5563309650934349,1.1043763518085818,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
160,0,0,0,1,0,0,0,-0.5998634230400659,-1.3589971224382176,0.52440900233515,-0.8410934886020229,-1.6949603880474,-0.49301993760701457,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
161,1,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-0.07629263450246855,1.8008245940352787,-1.4502598266549749,-0.6277153778757334,0.6461430201911788,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
162,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.2176257444939438,-0.6016608796920639,1.7463914917082468,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
163,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.04384769286505517,-0.46567113589617665,0.06528214886018986,-0.3069502749281113,0.6461430201911788,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
164,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.6381168902802767,-0.23902156290303114,0.7044711032577274,-0.6946313818553855,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
165,0,1,1,0,1,1,0,-0.5998634230400659,-0.18978993929664428,0.4042686749676263,-0.6469907942906931,-0.6188902581128567,0.1528274298353043,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
166,1,0,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.5568539439725634,-0.32968139210028935,-1.7199250266495147,-0.35875621349300313,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
167,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,-0.6923207088893222,1.3307067074371872,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
168,1,0,1,1,1,0,0,-0.5998634230400659,-1.3589971224382176,-0.19643296186999226,-0.7829805380865804,-1.0976931852647338,-0.40494984204669837,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
169,0,0,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,1.0650404754890068,-0.9189702818824678,-0.93141927155631,0.27500310161750763,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
170,1,1,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.0049703118052449,-0.23902156290303114,-0.4022160362831827,0.05310099809788738,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
171,0,0,1,1,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.6769942713400872,-0.7603155807872659,0.12887132265802873,-0.7852917743439463,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
172,1,1,1,1,0,0,0,0.8957898831479156,0.979417243844929,-1.4579063992289913,5.880516907911898,-0.8937367981946279,-0.37775172430013015,-1.6348178026313236,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
173,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.8247598207539593,-0.1030318191071438,0.35708580195471873,-0.18175259006295585,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
174,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.8247598207539593,-0.6923207088893222,0.23226260894414483,-0.5387818500060024,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
175,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,1.9060227670616727,-0.6923207088893222,1.536782733633888,-0.15498618847109505,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
176,1,0,1,1,1,0,0,2.3914431893358974,2.1486244269865025,0.3441985112838645,-0.46567113589617665,-0.8416878818638038,-0.7956529620569247,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
177,0,1,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,0.04384769286505517,0.4409271560764055,-0.9224696841329109,-0.27586671178917604,0.6461430201911788,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
178,1,1,1,1,0,0,0,0.8957898831479156,0.979417243844929,-1.578046726596515,0.8942263020626966,-0.3341520687736436,1.6707414297866365,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
179,0,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.365391293907816,-0.46567113589617665,-0.2783349051066514,-0.17873057698000383,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
180,0,0,0,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.9773450897588964,-0.46567113589617665,-0.8247307688510469,-0.3790468727642524,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
181,1,1,1,0,1,0,0,2.3914431893358974,2.1486244269865025,-0.7971345987076108,-0.012371989909885592,0.17173513610694313,-0.044898569020699754,0.6461430201911788,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
182,0,1,1,0,1,0,0,-0.5998634230400659,-1.3589971224382176,-1.3978362355452294,0.21427758308325995,1.4388083028935135,5.598926721469564,-1.6348178026313236,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
183,0,0,1,0,1,0,1,-0.5998634230400659,-0.18978993929664428,-0.6769942713400872,-0.9189702818824678,1.1236886194064453,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
184,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.3766434529212778,-0.9189702818824678,0.333063225186646,1.0866294724674805,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
185,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,-0.1363627981862304,-0.5563309650934349,1.355435830580791,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
186,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.07629263450246855,-0.6923207088893222,1.65666010201574,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
187,1,1,0,0,0,1,0,0.8957898831479156,0.979417243844929,0.8247598207539593,0.4409271560764055,0.6340519811630834,0.1528274298353043,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
188,1,0,1,0,0,0,0,0.8957898831479156,-0.18978993929664428,1.8459526033779108,1.3475254480489876,0.14465085837823383,0.6203760253834536,0.6461430201911788,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
189,0,1,0,1,0,0,0,0.8957898831479156,0.979417243844929,-0.1363627981862304,-0.9189702818824678,-0.480642683967184,-0.41790132668792135,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
190,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.365391293907816,-1.3722694278687588,-0.057656920482299395,0.6717502477936379,0.6461430201911788,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
191,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.737064435023849,-0.32968139210028935,-0.24253655541305338,1.3413420037448658,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
192,0,0,0,0,1,0,1,-0.5998634230400659,-1.3589971224382176,0.3441985112838645,-0.23902156290303114,1.0151159930330969,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
193,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,0.7646896570701974,-0.23902156290303114,0.1825688471984264,1.7812607653917396,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
194,1,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.3978362355452294,-0.012371989909885592,-1.7967030661239425,-0.6665698317994024,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
195,1,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.316573289237516,0.8942263020626966,-1.461329053204969,-0.17052797004056253,-0.8744975283571561,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
196,0,1,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.3978362355452294,0.8942263020626966,1.8314125722305417,-0.8932208130208044,0.6461430201911788,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
197,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.0374152534426582,0.4409271560764055,0.2645282267600859,0.017268557257170445,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
198,0,0,1,0,0,1,0,-0.5998634230400659,-0.18978993929664428,0.04384769286505517,4.973918615939316,0.46448085103551284,1.953515511120004,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
199,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.5568539439725634,-0.9189702818824678,-0.6763560299894225,-0.2486685940426079,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
200,1,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.2452509665402922,-0.012371989909885592,-1.123128854783869,0.1109509628286833,-0.8744975283571561,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
201,0,0,0,0,0,0,1,0.8957898831479156,0.979417243844929,1.6657421123266254,-0.9189702818824678,0.5457336842216401,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
202,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,-1.3377660718614675,-0.6923207088893222,-1.3056533351295185,-0.662252670252328,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
203,0,0,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,1.9060227670616727,-0.9189702818824678,0.2605244639654067,-0.4524386190645159,0.6461430201911788,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
204,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-0.19643296186999226,0.21427758308325995,1.2869008321542315,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
205,1,1,1,0,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.2565031255537541,0.35026732687914724,0.7430956384534528,-0.08677503602732077,-1.6348178026313236,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
206,0,0,1,0,0,0,0,0.8957898831479156,0.979417243844929,-1.2176257444939438,-0.6923207088893222,-0.4022160362831827,0.9489120191158091,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
207,1,1,1,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-1.2776959081777057,-0.46567113589617665,-0.03363434371422663,-0.04792058210365179,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
208,0,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,-1.0974854171264201,-0.23902156290303114,1.6637255657710552,-0.8932208130208044,-0.11417725408298866,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
209,1,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,-0.1363627981862304,2.2541237400215697,-1.2863410675316564,0.041444661920786774,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
210,0,0,0,0,0,0,0,-0.5998634230400659,-1.3589971224382176,1.4254614575915778,-0.6923207088893222,-1.431183074515623,-0.7852917743439463,0.6461430201911788,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
211,0,1,0,0,0,0,0,0.8957898831479156,0.979417243844929,-0.19643296186999226,-0.36141233231932973,-1.618653379489993,-0.8133533243999294,0.6461430201911788,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
212,0,0,1,0,0,0,1,-0.5998634230400659,-1.3589971224382176,0.7046194933864356,-0.37501130669891847,1.4013613449903426,-0.8932208130208044,0.6461430201911788,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213,0,0,1,0,0,0,0,2.3914431893358974,2.1486244269865025,-0.07629263450246855,-0.012371989909885592,-0.5192672191629081,0.43732837578750233,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
214,0,0,0,1,1,0,0,0.8957898831479156,0.979417243844929,1.4254614575915778,-1.1002899402769841,-1.4076315286645715,-0.6480060371469828,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
215,1,0,1,0,1,0,0,0.8957898831479156,0.979417243844929,0.6445493297026738,0.21427758308325995,0.17338374431651668,2.1585806846060356,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
216,0,1,0,1,1,0,0,-0.5998634230400659,-1.3589971224382176,0.7046194933864356,-0.46567113589617665,1.703292162800822,0.5668432221997317,0.6461430201911788,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
217,0,0,0,0,0,0,0,-0.5998634230400659,-0.18978993929664428,-0.7971345987076108,-0.46567113589617665,-0.8579384485010293,-0.11656345070213349,0.6461430201911788,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
218,1,0,1,0,0,0,1,-0.5998634230400659,-0.18978993929664428,1.1851808028565305,0.21427758308325995,0.8570851203725423,-0.8932208130208044,-1.6348178026313236,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
219,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,1.0049703118052449,0.21427758308325995,-0.7444199974989609,-0.5465527407907361,-1.6348178026313236,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
220,0,1,1,0,0,0,0,0.8957898831479156,0.979417243844929,0.10391785654881702,0.07828783928737262,-1.3169580771380232,-0.3790468727642524,0.6461430201911788,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
221,0,0,1,1,1,0,0,-0.5998634230400659,-0.18978993929664428,-0.737064435023849,-0.4203412212975476,1.1835095458681153,-0.5068348545576524,-1.6348178026313236,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
222,0,0,1,0,1,0,0,0.8957898831479156,-0.18978993929664428,-1.157555580810182,0.35026732687914724,-1.2905803457848455,-0.12390262533215995,-1.6348178026313236,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
223,0,0,1,0,0,0,0,-0.5998634230400659,-1.3589971224382176,0.46433883865138814,0.4409271560764055,0.2353243099047814,-0.7934943812833875,0.6461430201911788,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
